Date,Price,Growth,Total Savings,UP,Buy,Total Savings Invested,Total Savings Left,Total Savings Left in UPs,Order,UPs,Montante Investido,Montante Total
2000-01-31,1936.8789419657812,100.0,0,0.051629452844640766,True,0.0,0.0,0.0,0.0,0.051629452844640766,100.0,100.0
2000-02-01,1986.7286906406378,102.5737152485257,10,0.051629452844640766,False,0.0,10.0,0.005033399903625197,0.0,0.051629452844640766,102.5737152485257,112.5737152485257
2000-02-02,1991.0377580822783,102.79619004280826,20,0.051629452844640766,False,0.0,20.0,0.010045012917918513,0.0,0.051629452844640766,102.79619004280826,122.79619004280826
2000-02-03,2069.243762957984,106.83392328370624,30,0.051629452844640766,False,0.0,30.0,0.014498050223485994,0.0,0.051629452844640766,106.83392328370626,136.83392328370627
2000-02-04,2046.603776800606,105.66503318599058,40,0.051629452844640766,False,0.0,40.0,0.019544574506029103,0.0,0.051629452844640766,105.66503318599058,145.66503318599058
2000-02-07,2038.925321072349,105.26859871804888,50,0.051629452844640766,False,0.0,50.0,0.02452272257509808,0.0,0.051629452844640766,105.26859871804888,155.26859871804888
2000-02-08,2110.6076047591005,108.96951580345018,60,0.051629452844640766,False,0.0,60.0,0.028427832755226073,0.0,0.051629452844640766,108.96951580345018,168.96951580345018
2000-02-09,1995.4796453835054,103.02552225376817,70,0.051629452844640766,False,0.0,70.0,0.0350792854048616,0.0,0.051629452844640766,103.02552225376817,173.02552225376817
2000-02-10,2005.7341647304258,103.55495747683446,80,0.051629452844640766,False,0.0,80.0,0.039885644571822976,0.0,0.051629452844640766,103.55495747683446,183.55495747683446
2000-02-11,1900.158248875119,98.10413070765313,90,0.051629452844640766,False,0.0,90.0,0.047364476118386144,0.0,0.051629452844640766,98.10413070765313,188.10413070765313
2000-02-14,1928.951576160182,99.5907144409576,100,0.051629452844640766,False,0.0,100.0,0.05184163316274763,0.0,0.051629452844640766,99.5907144409576,199.59071444095758
2000-02-15,1985.4870089970718,102.50960790466115,110,0.051629452844640766,False,0.0,110.0,0.05540202454186001,0.0,0.051629452844640766,102.50960790466115,212.50960790466115
2000-02-16,1909.6583250197482,98.59461444098275,120,0.051629452844640766,False,0.0,120.0,0.0628384661422399,0.0,0.051629452844640766,98.59461444098275,218.59461444098275
2000-02-17,1883.9350779688375,97.26653727035672,130,0.051629452844640766,False,0.0,130.0,0.06900450101505587,0.0,0.051629452844640766,97.26653727035672,227.2665372703567
2000-02-18,1778.7759002720325,91.83722646427832,140,0.051629452844640766,False,0.0,140.0,0.07870581110222455,0.0,0.051629452844640766,91.83722646427833,231.83722646427833
2000-02-22,1767.2226474387244,91.24073834191884,150,0.051629452844640766,False,0.0,150.0,0.08487894845473963,0.0,0.051629452844640766,91.24073834191883,241.2407383419188
