Date,TR
1886-04-01,13.11054819263073
1886-05-01,12.903780670583833
1886-06-01,13.543925915345262
1886-07-01,13.798884016426108
1886-08-01,13.950674411823023
1886-09-01,14.36225148551768
1886-10-01,14.774683214191679
1886-11-01,15.187951772088049
1886-12-01,14.841290029563442
1887-01-01,14.730744390951065
1887-02-01,14.673019997391286
1887-03-01,15.06573699633153
1887-04-01,15.460095707906396
1887-05-01,15.77611716728703
1887-06-01,15.371551079416047
1887-07-01,15.046512810868432
1887-08-01,14.72074089941746
1887-09-01,14.583262907775518
1887-10-01,14.147474707982033
1887-11-01,14.472201103757463
1887-12-01,14.443474473663935
1888-01-01,14.605932150641156
1888-02-01,14.5759021216617
1888-03-01,14.075912276627768
1888-04-01,14.183095211541618
1888-05-01,14.42919067773257
1888-06-01,14.033703151922662
1888-07-01,14.448553265560268
1888-08-01,14.808125251581242
1888-09-01,15.224802638763254
1888-10-01,15.189544267646205
1888-11-01,14.926533753175217
1888-12-01,14.69061240901441
1889-01-01,15.025187946403136
1889-02-01,15.245806551279115
1889-03-01,14.977788406477382
1889-04-01,14.997163511831191
1889-05-01,15.450534808585692
1889-06-01,15.759788376976019
1889-07-01,15.487051184586171
1889-08-01,15.739107781925748
1889-09-01,16.167469438677465
1889-10-01,15.920685661649289
1889-11-01,15.820250628927159
1889-12-01,15.77834745379577
1890-01-01,16.003107251506954
1890-02-01,15.871442447072685
1890-03-01,15.79891680397359
1890-04-01,16.174869414694673
1890-05-01,16.91188571111772
1890-06-01,16.838324928438453
1890-07-01,16.764428600880063
1890-08-01,16.417847992725147
1890-09-01,16.191531490545465
1890-10-01,15.507894971535098
1890-11-01,14.42519144684505
1890-12-01,14.135105889722633
1891-01-01,14.919398185911678
1891-02-01,15.151157913730696
1891-03-01,14.919679850443329
1891-04-01,15.4627770879155
1891-05-01,15.447361143471644
1891-06-01,15.182101752221625
1891-07-01,14.978483842204719
1891-08-01,15.527715290946322
1891-09-01,16.834378997604606
1891-10-01,16.881187508242903
1891-11-01,16.674619846149604
1891-12-01,17.229607247337224
1892-01-01,17.595254488704608
1892-02-01,17.67469843823425
1892-03-01,17.91468706603189
1892-04-01,17.930815934631617
1892-05-01,17.979390402716724
1892-06-01,17.931489640778413
1892-07-01,17.980787513118837
1892-08-01,18.29007617219145
1892-09-01,17.88445149886284
1892-10-01,18.29380766538373
1892-11-01,18.279057887263757
1892-12-01,18.133219836757306
1893-01-01,18.513550428071973
1893-02-01,18.23496614843478
1893-03-01,17.624675644533603
1893-04-01,17.676441601980414
1893-05-01,16.163817588726634
1893-06-01,15.447829949663266
1893-07-01,14.059223943835534
1893-08-01,13.775368235110978
1893-09-01,14.807159375309988
1893-10-01,15.300476741214581
1893-11-01,15.591505433784773
1893-12-01,15.09882364756539
1894-01-01,14.843173751153937
1894-02-01,15.101094899588997
1894-03-01,15.60036474237773
1894-04-01,15.858270099614629
1894-05-01,15.317994630105243
1894-06-01,15.158049055362026
1894-07-01,14.891945675108168
1894-08-01,15.50009426823364
1894-09-01,15.792936021224854
1894-10-01,15.345513153540299
1894-11-01,15.390896132263705
1894-12-01,15.293725406071646
1895-01-01,15.160210538658145
1895-02-01,14.99016276034017
1895-03-01,15.033779781616763
1895-04-01,15.722877668949714
1895-05-01,16.62929156498045
1895-06-01,16.996494700254676
1895-07-01,17.111011698979162
1895-08-01,17.406627766819238
1895-09-01,17.557135674033802
1895-10-01,17.343284184815246
1895-11-01,16.799876583158756
1895-12-01,15.852074080770196
1896-01-01,15.708856320280583
1896-02-01,16.41112018230447
1896-03-01,16.192861347019832
1896-04-01,16.380464763576708
1896-05-01,16.34587692840889
1896-06-01,16.088040868201844
1896-07-01,15.08448896795787
1896-08-01,14.264718556415714
1896-09-01,15.05235246734612
1896-10-01,15.428845388961626
1896-11-01,16.52099072014344
1896-12-01,15.955782082158994
1897-01-01,15.994079954499421
1897-02-01,15.880775173242693
1897-03-01,15.957065330686579
1897-04-01,15.500275257206175
1897-05-01,15.614929165296386
1897-06-01,16.380392856608946
1897-07-01,17.14756066870481
1897-08-01,18.300834458965504
1897-09-01,19.225277999845314
1897-10-01,18.64589625773288
1897-11-01,18.026558784883555
1897-12-01,18.452524588081694
1898-01-01,18.996200624960434
1898-02-01,18.996273984335517
1898-03-01,18.17748778573344
1898-04-01,17.90448021733098
1898-05-01,19.119892857883926
1898-06-01,19.906269035178273
1898-07-01,20.02573717449821
1898-08-01,20.815858940992886
1898-09-01,20.817849519125765
1898-10-01,20.42434631544532
1898-11-01,21.14073952784114
1898-12-01,22.49465438177178
1899-01-01,24.24936033189645
1899-02-01,25.20960300122666
1899-03-01,25.612254552952017
1899-04-01,25.975663054012852
1899-05-01,24.936790568606288
1899-06-01,24.418225515872436
1899-07-01,25.30679485178208
1899-08-01,25.995532679690335
1899-09-01,25.75712147803783
1899-10-01,25.680135502273657
1899-11-01,26.210705487617723
1899-12-01,24.47013704850325
1900-01-01,24.841598189742996
1900-02-01,25.337433776213075
1900-03-01,25.59090696418752
1900-04-01,25.969011138565005
1900-05-01,24.79285315127134
