"","4Fundos DEF","4Fundos EW","4Fundos AGR"
"2018-12-11",-2.79,-2.5,-1.76
"2018-12-12",-2.65,-2.24,-1.4
"2018-12-13",-2.84,-2.5,-1.87
"2018-12-14",-2.9,-2.68,-2.25
"2018-12-17",-3.56,-3.91,-4.23
"2018-12-18",-3.99,-4.64,-5.43
"2018-12-19",-3.83,-4.59,-5.45
"2018-12-20",-4.38,-5.51,-6.92
"2018-12-21",-4.75,-6.1,-7.72
"2018-12-24",-5.1,-6.71,-8.67
"2018-12-25",-5.1,-6.71,-8.67
"2018-12-26",-5.03,-6.57,-8.47
"2018-12-27",-4.88,-6.23,-7.82
"2018-12-28",-4.39,-5.53,-6.77
"2018-12-31",-3.95,-4.83,-5.74
"2019-01-01",-3.95,-4.83,-5.74
"2019-01-02",-3.81,-4.77,-5.76
"2019-01-03",-4.33,-5.67,-7.13
"2019-01-04",-3.75,-4.62,-5.43
"2019-01-07",-3.9,-4.87,-5.84
"2019-01-08",-3.7,-4.55,-5.32
"2019-01-09",-3.71,-4.67,-5.64
"2019-01-10",-3.51,-4.36,-5.09
"2019-01-11",-3.22,-4,-4.65
"2019-01-14",-3.37,-4.22,-5.02
"2019-01-15",-2.93,-3.55,-3.96
"2019-01-16",-2.69,-3.16,-3.39
"2019-01-17",-2.56,-2.96,-3.13
"2019-01-18",-1.95,-2.01,-1.74
"2019-01-21",-2.24,-2.5,-2.55
"2019-01-22",-2.69,-3.29,-3.78
"2019-01-23",-2.9,-3.58,-4.15
"2019-01-24",-2.31,-2.75,-2.96
"2019-01-25",-1.96,-2.11,-1.93
"2019-01-28",-2.47,-2.98,-3.29
"2019-01-29",-2.21,-2.76,-3.07
"2019-01-30",-1.48,-1.66,-1.38
"2019-01-31",-1.1,-1.14,-0.7
"2019-02-01",-1.11,-1.15,-0.71
"2019-02-04",-0.33,-0.05,0.93
"2019-02-05",0.59,1.56,3.47
"2019-02-06",1.1,2.37,4.6
"2019-02-07",0.48,1.15,2.64
"2019-02-08",1.29,2.31,4.37
"2019-02-11",1.9,3.36,6.02
"2019-02-12",1.83,3.23,5.67
"2019-02-13",2.16,3.84,6.64
"2019-02-14",1.77,3.05,5.21
"2019-02-15",1.95,3.36,5.9
"2019-02-18",1.51,2.77,5.07
"2019-02-19",1.74,3.06,5.46
"2019-02-20",1.73,2.99,5.32
"2019-02-21",1.53,2.71,4.88
"2019-02-22",1.93,3.26,5.65
"2019-02-25",1.71,3.01,5.22
"2019-02-26",1.41,2.51,4.43
"2019-02-27",1.53,2.68,4.65
"2019-02-28",1.49,2.72,4.78
"2019-03-01",1.79,3.4,5.86
"2019-03-04",2.42,4.34,7.28
"2019-03-05",2.35,4.15,6.85
"2019-03-06",2.01,3.54,5.9
"2019-03-07",2.07,3.5,5.82
"2019-03-08",1.43,2.44,4.18
"2019-03-11",1.55,2.62,4.43
"2019-03-12",1.43,2.4,4.13
"2019-03-13",1.8,3.04,5.17
"2019-03-14",1.87,3.21,5.37
"2019-03-15",1.91,3.22,5.27
"2019-03-18",1.96,3.27,5.31
"2019-03-19",2.42,4.04,6.5
"2019-03-20",2.02,3.2,5.04
"2019-03-21",2.22,3.48,5.49
"2019-03-22",2.46,3.87,6.21
"2019-03-25",2.95,4.64,7.37
"2019-03-26",3.41,5.42,8.51
"2019-03-27",3.22,5.08,7.94
"2019-03-28",3.49,5.57,8.97
"2019-03-29",3.25,5.26,8.46
"2019-04-01",3.48,5.78,9.28
"2019-04-02",3.86,6.37,10.13
"2019-04-03",3.82,6.34,10.09
"2019-04-04",3.9,6.47,10.13
"2019-04-05",3.49,5.64,8.88
"2019-04-08",3.63,5.98,9.52
"2019-04-09",3.54,5.76,9.1
"2019-04-10",3.83,6.03,9.24
"2019-04-11",3.75,6,9.41
"2019-04-12",3.51,5.72,8.85
"2019-04-15",3.62,5.94,9.16
"2019-04-16",3.69,6.12,9.49
"2019-04-17",3.29,5.52,8.43
"2019-04-18",3.42,5.54,8.51
"2019-04-19",3.69,5.87,8.96
"2019-04-22",3.7,5.84,8.94
"2019-04-23",4.17,6.44,9.78
"2019-04-24",4.6,7.02,10.5
"2019-04-25",4.73,7.16,10.85
"2019-04-26",4.57,6.89,10.42
"2019-04-29",4.28,6.53,9.89
"2019-04-30",4.18,6.35,9.52
"2019-05-01",4.43,6.66,9.99
"2019-05-02",3.83,5.74,8.5
"2019-05-03",4.34,6.53,9.75
